FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
33231938096064360,33.38871666666667,-96.1121111111111,16.0,0,10,5,0
33232021096073314,33.38894722222222,-96.12587222222221,27.0,0,20,3,1
33231919096064036,33.388663888888885,-96.1112111111111,16.0,0,10,3,1
33234236096084145,33.3951,-96.14484722222223,16.0,0,10,5,0
33234287096085673,33.395241666666664,-96.14909166666668,16.0,0,10,5,0
33242310096092163,33.406416666666665,-96.15600833333333,27.0,0,10,3,1
33242278096092793,33.406327777777776,-96.15775833333333,5.0,0,30,5,0
33262499096084440,33.440275,-96.14566666666667,11.0,0,30,5,0
33251578096122756,33.42105,-96.20765555555556,29.0,0,20,3,1
33254011096112972,33.42780833333333,-96.19158888888889,11.0,0,20,5,0
33231341096131034,33.387058333333336,-96.21953888888889,11.0,0,20,5,0
33224184096124896,33.37828888888889,-96.2136,17.0,0,20,5,0
33302077096205771,33.50576944444445,-96.34936388888889,35.0,0,40,3,0
33293923096205748,33.49423055555555,-96.3493,21.0,0,70,1,0
33273348096214964,33.459300000000006,-96.36378888888888,19.0,0,40,3,0
33242130096210920,33.40591666666666,-96.35255555555555,18.0,0,80,5,0
33210084096183491,33.350233333333335,-96.30969722222223,26.0,0,10,3,1
33211342096195234,33.35372777777778,-96.33120555555556,4.0,0,30,5,0
33232547096203241,33.39040833333333,-96.34233611111111,4.0,0,60,5,0
33213889096205935,33.36080277777778,-96.34981944444444,21.0,0,20,3,0
33234928096181356,33.39702222222222,-96.30376666666666,17.0,0,10,3,1
33403049096210542,33.67513611111111,-96.35150555555555,33.0,0,30,3,1
33392882096153801,33.658005555555555,-96.26055833333334,1.0,0,40,5,0
33422983095513780,33.708286111111114,-95.86049999999999,74.0,0,50,3,0
33382965095591795,33.64156944444444,-95.98831944444444,4.0,0,50,5,0
33330530096132496,33.551472222222216,-96.2236,5.0,0,20,5,0
33320977096145120,33.53604722222222,-96.24755555555555,20.0,0,20,3,0
33284272096164518,33.47853333333334,-96.27921666666667,24.0,0,70,3,1
33282828096164147,33.47452222222223,-96.27818611111111,6.0,0,70,5,0
33250582096205606,33.41828333333333,-96.34890555555555,7.0,0,60,5,0
33211421096220328,33.353947222222224,-96.36757777777777,11.0,0,50,5,0
33342274096104566,33.57298333333333,-96.17935,74.0,0,140,1,0
33370010096111720,33.61669444444445,-96.18811111111111,64.0,0,500,1,0
33345026096164351,33.58062777777778,-96.27875277777778,33.0,0,40,3,1
33111141095175110,33.186502777777775,-95.29752777777777,82.0,0,996,1,0
33111248095173444,33.1868,-95.2929,82.0,0,996,1,1
33110801095155974,33.18555833333333,-95.26659444444445,82.0,0,996,1,1
33103609095084428,33.17669166666666,-95.14563333333334,70.0,1,1779,1,0
33102525095081514,33.173680555555556,-95.1375388888889,70.0,1,1779,1,0
33195174095145899,33.33103888888889,-95.24971944444445,64.0,1,2027,1,0
33182422095144864,33.30672777777777,-95.24684444444445,64.0,1,2228,1,0
33174331095144185,33.295363888888886,-95.24495833333333,74.0,1,2228,1,0
33213865095143615,33.360736111111116,-95.243375,51.0,0,1699,5,0
33211336095144812,33.35371111111111,-95.2467,48.0,0,1699,1,0
33155522095140786,33.26533888888889,-95.23551666666667,43.0,0,2228,1,0
33160575095141229,33.26826388888889,-95.23674722222222,43.0,0,2228,1,0
33162475095142026,33.27354166666667,-95.23896111111111,43.0,0,2228,1,0
33164033095142669,33.27786944444444,-95.24074722222223,43.0,0,2228,1,0
33042582095160326,33.07383888888889,-95.26757222222223,67.0,0,1964,1,0
33024731095160770,33.046475,-95.26880555555556,67.0,0,1964,1,0
33013543095160943,33.02650833333333,-95.26928611111111,67.0,0,2520,1,0
33012452095161269,33.02347777777778,-95.27019166666666,67.0,0,2520,1,0
33225739095073745,33.38260833333334,-95.12706944444444,15.0,0,4140,5,0
33095800095182551,33.16611111111111,-95.3070861111111,61.0,0,24030,5,0
33095612095174937,33.16558888888889,-95.29704722222222,61.0,0,19045,1,0
33095547095174947,33.16540833333333,-95.29707499999999,61.0,0,17344,1,0
33095711095174932,33.165863888888886,-95.29703333333333,61.0,0,330,1,0
33095453095174961,33.165147222222224,-95.29711388888889,61.0,0,440,1,0
33095664095174143,33.16573333333333,-95.29484166666667,61.0,0,330,1,0
33095404095174169,33.16501111111111,-95.29491388888889,61.0,0,440,1,0
33095565095174160,33.16545833333333,-95.29488888888889,61.0,0,19045,1,1
33095500095174168,33.165277777777774,-95.2949111111111,61.0,0,17344,1,0
33095113095162657,33.164202777777774,-95.27404722222222,61.0,0,19045,1,0
33095047095162666,33.16401944444444,-95.27407222222222,61.0,0,17344,1,0
33094335095141742,33.16204166666667,-95.23817222222222,61.0,0,19045,1,0
33094268095141748,33.161855555555555,-95.23818888888889,61.0,0,17344,1,0
33094546095141759,33.16262777777778,-95.23821944444444,61.0,0,330,1,0
33094099095141751,33.161386111111106,-95.23819722222223,61.0,0,440,1,0
33094620095130160,33.16283333333333,-95.21711111111111,61.0,0,23109,1,1
33094533095130161,33.162591666666664,-95.21711388888889,61.0,0,18724,1,0
33094579095103245,33.16271944444444,-95.17568055555556,61.0,0,23109,1,1
33094514095103237,33.16253888888889,-95.17565833333333,61.0,0,18724,1,0
33093987095075458,33.161075,-95.13182777777777,61.0,0,23590,5,1
33094366095140515,33.162127777777776,-95.23476388888889,20.0,0,6800,5,0
33060385095174870,33.10106944444445,-95.29686111111111,34.0,0,662,1,0
33012823095105819,33.02450833333333,-95.18283055555555,49.0,0,1423,1,0
33000581095105351,33.00161388888889,-95.18153055555555,49.0,0,639,1,0
32583057095110387,32.97515833333333,-95.18440833333334,49.0,0,639,1,0
32584614095133177,32.979483333333334,-95.22549166666667,68.0,0,898,1,1
33001380095120099,33.00383333333333,-95.200275,34.0,0,748,1,0
33042275095080813,33.07298611111111,-95.13559166666667,47.0,0,1117,1,0
33052264095131487,33.089622222222225,-95.22079722222223,54.0,0,2360,1,0
33025729095130942,33.04924722222222,-95.21928333333334,54.0,0,2140,1,0
33052683095124059,33.090786111111115,-95.211275,53.0,0,851,1,0
33164868095182419,33.28018888888889,-95.30671944444444,18.0,0,30,5,0
33110372095154960,33.18436666666666,-95.26377777777778,18.0,0,70,5,0
33110228095155548,33.18396666666666,-95.2654111111111,18.0,0,50,5,0
33110181095163073,33.183836111111106,-95.27520277777778,14.0,0,50,3,0
33102151095150274,33.172641666666664,-95.25076111111112,12.0,0,10,5,0
33133471095172065,33.226308333333336,-95.28906944444444,9.0,1,30,4,1
33140328095162181,33.23424444444444,-95.272725,9.0,0,70,5,0
33112501095165724,33.19028055555555,-95.28256666666667,37.0,0,110,3,0
33131274095121124,33.22020555555556,-95.20312222222222,35.0,0,100,3,1
33190847095132151,33.31901944444445,-95.22264166666668,25.0,0,80,3,0
33182617095142073,33.307269444444444,-95.23909166666667,23.0,0,140,1,0
33183212095114204,33.30892222222222,-95.19501111111111,36.0,0,40,3,1
33171733095112005,33.28814722222222,-95.18890277777778,38.0,0,40,3,1
33123438095113149,33.20955,-95.19208055555556,29.0,0,30,3,0
33074745095182585,33.129847222222224,-95.30718055555555,23.0,0,140,3,1
33083359095075516,33.14266388888889,-95.13198888888888,36.0,0,350,1,0
33082802095075726,33.14111666666667,-95.13257222222222,36.0,0,350,1,0
33051822095125851,33.08839444444445,-95.21625277777778,18.0,0,40,5,0
33075631095170386,33.132308333333334,-95.28440555555555,18.0,0,100,5,0
33000873095174562,33.002425,-95.29600555555555,18.0,0,90,3,0
33014314095172801,33.02865,-95.29111388888889,21.0,0,60,3,0
33022175095180010,33.039375,-95.30002777777777,12.0,0,114,5,0
33060936095143262,33.1026,-95.24239444444444,29.0,0,140,3,0
33031252095150230,33.05347777777777,-95.25063888888889,22.0,0,180,3,0
33383866096521357,33.64407222222222,-96.8704361111111,70.0,1,3067,1,0
33383566096515669,33.64323888888889,-96.86574722222221,70.0,1,3067,1,0
33382342096504841,33.63983888888889,-96.84678055555555,70.0,1,2464,1,0
33380616096491415,33.635044444444446,-96.82059722222222,70.0,1,2464,1,0
33373165096460599,33.625458333333334,-96.76833055555555,70.0,1,2464,1,0
33372608096452721,33.62391111111111,-96.75755833333334,70.0,1,2464,1,0
33371642096434203,33.621227777777776,-96.72834166666667,70.0,1,2464,1,0
33380248096370077,33.63402222222222,-96.61688055555555,79.0,0,9130,3,0
33375249096374736,33.63124722222222,-96.62982222222222,23.0,0,11550,5,0
33375471096374719,33.63186388888889,-96.629775,23.0,0,11550,5,0
33380633096370079,33.63509166666667,-96.6168861111111,23.0,0,9130,5,0
33374033096384237,33.62786944444444,-96.64510277777778,15.0,0,10250,5,0
33371207096415370,33.620019444444445,-96.69825,14.0,0,4505,5,0
33382485096335463,33.64023611111111,-96.565175,69.0,1,3391,1,0
33380703096321275,33.635286111111114,-96.536875,69.0,1,3391,1,0
33380261096310878,33.634058333333336,-96.51910555555556,69.0,1,2311,1,0
33380161096295974,33.63378055555555,-96.49992777777778,69.0,1,2311,1,0
33380112096294620,33.63364444444444,-96.49616666666667,69.0,1,2311,1,0
33380168096283654,33.6338,-96.47681666666666,69.0,1,2311,1,0
33363633096241716,33.61009166666667,-96.40476666666667,62.0,1,2282,1,0
33380109096295622,33.63363611111111,-96.49895000000001,20.0,0,2311,5,0
33365451096262828,33.615141666666666,-96.44118888888889,19.0,0,4780,5,0
33392249096561533,33.65624722222222,-96.93759166666668,54.0,0,7729,5,0
33392195096561490,33.65609722222222,-96.93747222222223,54.0,0,7729,5,0
33402500096540123,33.67361111111111,-96.90034166666668,54.0,0,19103,1,0
33402560096520104,33.67377777777777,-96.86695555555555,54.0,0,9186,5,0
33402496096520148,33.6736,-96.86707777777777,54.0,0,9164,5,0
33402231096505050,33.672863888888884,-96.84736111111111,54.0,0,9504,5,0
33402170096505056,33.672694444444446,-96.84737777777778,54.0,0,9504,5,0
33402066096502198,33.67240555555556,-96.83943888888888,53.0,0,19932,1,0
33401941096493775,33.67205833333333,-96.82715277777777,53.0,0,9499,1,0
33401875096493780,33.671875,-96.82716666666666,53.0,0,10433,1,0
33401841096475063,33.67178055555555,-96.79739722222222,53.0,0,9499,1,0
33401775096475065,33.67159722222222,-96.79740277777778,53.0,0,10433,1,0
33401783096464989,33.671619444444445,-96.780525,53.0,0,9499,1,0
33401715096464989,33.67143055555555,-96.780525,53.0,0,10433,1,0
33401572096425377,33.671033333333334,-96.71493611111111,53.0,0,9120,1,0
33401508096425377,33.670855555555555,-96.71493611111111,53.0,0,9284,1,0
33401593096415959,33.67109166666666,-96.69988611111111,15.0,1,24327,1,0
33401635096390617,33.67120833333333,-96.65171388888889,53.0,0,12012,1,0
33401572096390619,33.671033333333334,-96.65171944444445,53.0,0,12315,1,0
33401630096383232,33.671194444444446,-96.64231111111111,53.0,0,11735,5,0
33401568096383225,33.67102222222222,-96.64229166666668,53.0,0,11735,5,0
33401809096541904,33.67169166666667,-96.90528888888889,54.0,0,8029,5,1
33401813096541932,33.671702777777774,-96.90536666666667,54.0,0,8029,5,0
33401740096415525,33.671499999999995,-96.69868055555555,14.0,0,4489,5,0
33401463096370315,33.67073055555555,-96.61754166666665,49.0,0,7600,5,0
33401599096381072,33.67110833333333,-96.63631111111111,53.0,0,28048,1,0
33401497096365407,33.670825,-96.61501944444444,49.0,0,17116,1,0
33400484096355403,33.668011111111106,-96.59834166666666,49.0,0,9235,5,0
33400423096355426,33.66784166666667,-96.59840555555554,49.0,0,7881,5,0
33395913096352767,33.666425,-96.59101944444444,49.0,0,7809,5,0
33395849096352799,33.66624722222222,-96.59110833333332,49.0,0,8037,5,0
33395775096352336,33.666041666666665,-96.58982222222222,49.0,0,16094,1,0
33401066096362237,33.66962777777778,-96.60621388888889,49.0,0,9770,5,0
33393701096340229,33.66028055555555,-96.56730277777777,48.0,0,15846,1,0
33374580096242759,33.62938888888889,-96.40766388888889,22.0,0,3970,5,0
33390008096285526,33.65002222222222,-96.48201666666667,20.0,0,6813,5,0
33385902096284151,33.64972777777778,-96.47819722222222,20.0,0,6813,5,0
33381130096260604,33.636472222222224,-96.43501111111111,20.0,0,6813,5,0
33400176096354287,33.66715555555555,-96.59524166666667,49.0,0,8526,5,0
33400232096354249,33.66731111111111,-96.5951361111111,49.0,0,8037,5,0
33390083096285448,33.65023055555555,-96.4818,20.0,0,6979,5,0
33385982096284152,33.64995,-96.4782,20.0,0,6979,5,0
33381212096260600,33.6367,-96.435,13.0,0,6979,5,0
33393348096333899,33.6593,-96.56083055555555,13.0,0,3270,5,0
33472873096315203,33.79131388888889,-96.53111944444444,15.0,1,3812,1,0
33464513096315541,33.779202777777776,-96.53205833333334,81.0,1,2839,1,0
33480483096321713,33.801341666666666,-96.53809166666666,33.0,0,16394,5,0
33464519096315609,33.77921944444444,-96.53224722222222,62.0,0,2516,1,0
33483332096320468,33.80925555555555,-96.53463333333333,33.0,0,19396,5,0
33483333096320542,33.80925833333333,-96.53483888888888,33.0,0,23878,5,0
33480849096321463,33.80235833333333,-96.53739722222222,33.0,0,10880,5,0
33491958096320071,33.82210555555556,-96.53353055555556,28.0,0,17813,5,0
33491955096315942,33.822097222222226,-96.53317222222222,27.0,0,17813,5,0
33390152096364346,33.65042222222222,-96.61207222222221,43.0,0,13766,1,0
33430253096333730,33.717369444444444,-96.5603611111111,39.0,1,5622,1,0
33385427096364528,33.648408333333336,-96.61257777777777,43.0,1,4415,1,0
33382441096365488,33.64011388888889,-96.61524444444444,2.0,1,5968,1,0
33381322096365783,33.637005555555554,-96.61606388888889,62.0,0,6470,1,0
33430401096333914,33.71778055555556,-96.56087222222222,40.0,0,5315,5,0
33383739096365141,33.64371944444444,-96.61428055555555,39.0,0,610,1,0
33360653096363106,33.60181388888889,-96.60862777777777,3.0,0,1250,5,0
33360700096363141,33.60194444444445,-96.60872499999999,3.0,0,1250,5,0
33374278096364865,33.62855,-96.61351388888889,2.0,0,22416,5,0
33374268096364925,33.62852222222222,-96.61368055555555,2.0,0,22416,5,0
33381648096365914,33.63791111111111,-96.61642777777777,2.0,0,27250,5,0
33381663096365976,33.63795277777778,-96.61659999999999,2.0,0,27250,5,0
33381895096365819,33.638597222222224,-96.61616388888888,2.0,0,7050,5,0
33382414096365805,33.64003888888889,-96.616125,2.0,0,8450,5,0
33384873096364555,33.64686944444444,-96.61265277777777,1.0,0,72400,5,0
33343521096360509,33.57644722222223,-96.60141388888889,94.0,0,850,3,0
33342033096360456,33.57231388888889,-96.60126666666666,94.0,0,850,1,0
33364470096363099,33.61241666666667,-96.60860833333332,63.0,0,560,1,0
33364463096363411,33.61239722222222,-96.60947499999999,63.0,0,60,1,1
33314656096364337,33.5296,-96.61204722222222,61.0,0,2140,5,0
33342034096360955,33.57231666666667,-96.60265277777778,61.0,0,820,1,0
33342032096360761,33.57231111111111,-96.60211388888888,61.0,0,20079,1,0
33342025096360838,33.57229166666667,-96.60232777777777,61.0,0,20541,1,0
33343386096360970,33.57607222222222,-96.60269444444444,61.0,0,20079,5,0
33343389096360893,33.576080555555556,-96.60248055555554,61.0,0,20541,5,0
33331196096362325,33.55332222222222,-96.60645833333332,19.0,0,50688,5,0
33343320096361024,33.57588888888889,-96.60284444444444,21.0,0,820,5,0
33354336096361856,33.59537777777778,-96.60515555555556,19.0,0,10941,5,0
33431349096333042,33.72041388888889,-96.55845,40.0,0,4070,5,0
33431301096333287,33.720280555555554,-96.55913055555556,40.0,0,4070,5,0
33302458096370569,33.50682777777778,-96.61824722222221,21.0,1,33632,4,1
33275543096364692,33.46539722222222,-96.61303333333333,21.0,1,40131,4,1
33272855096363168,33.457930555555556,-96.60879999999999,59.0,0,40131,1,0
33263912096360450,33.444199999999995,-96.60125,59.0,0,40131,1,0
33251709096351994,33.421413888888885,-96.58887222222222,21.0,1,41907,4,0
33243612096345713,33.41003333333333,-96.58253611111111,59.0,0,41907,1,0
33240067096344888,33.40018611111111,-96.58024444444445,56.0,0,100,5,0
33392341096364447,33.656502777777774,-96.61235277777777,81.0,0,13766,1,0
33391998096364414,33.65555,-96.61226111111111,43.0,0,8996,5,0
33390238096363721,33.65066111111111,-96.61033611111111,43.0,0,8981,5,0
33392412096364805,33.6567,-96.61334722222222,43.0,0,4415,1,0
33394405096364163,33.662236111111106,-96.61156388888888,43.0,0,6113,5,0
33401353096363595,33.670424999999994,-96.60998611111111,43.0,0,23793,5,0
33401366096363665,33.67046111111111,-96.61018055555554,43.0,0,23793,5,0
33401334096363471,33.67037222222222,-96.60964166666666,43.0,0,10723,5,0
33401379096363786,33.67049722222222,-96.61051666666665,43.0,0,1994,5,0
33430427096351716,33.71785277777778,-96.5881,40.0,0,6539,5,0
33430341096350774,33.71761388888889,-96.58548333333333,37.0,0,31854,5,0
33430332096350697,33.71758888888889,-96.58526944444444,40.0,0,31854,5,0
33430345096350577,33.717625000000005,-96.5849361111111,40.0,0,637,5,0
33431557096350779,33.72099166666667,-96.58549722222222,37.0,0,1438,5,0
33431607096350861,33.721130555555554,-96.585725,40.0,0,6539,5,0
33434538096350678,33.72927222222222,-96.58521666666667,37.0,0,26426,5,1
33434491096350751,33.72914166666667,-96.58541944444444,37.0,0,26426,5,0
33445377096350702,33.748269444444446,-96.58528333333332,37.0,0,26426,5,0
33445380096350781,33.74827777777778,-96.58550277777778,37.0,0,26426,5,0
33454426096350709,33.76229444444444,-96.58530277777777,37.0,0,8974,5,0
33464297096350288,33.77860277777778,-96.58413333333333,36.0,0,5508,5,0
33461826096350584,33.77173888888889,-96.58495555555555,36.0,0,22207,5,0
33461824096350505,33.77173333333333,-96.58473611111111,36.0,0,22207,5,0
33472044096341927,33.78901111111111,-96.57201944444444,33.0,0,259,5,0
33473950096332074,33.79430555555555,-96.55576111111111,33.0,0,3185,5,0
33472622096340185,33.790616666666665,-96.56718055555555,33.0,0,39734,1,0
33405095096362797,33.680819444444445,-96.60776944444444,42.0,0,2282,5,0
33405116096362743,33.68087777777777,-96.60761944444444,10.0,0,2282,5,0
33413483096355907,33.69300833333333,-96.59974166666666,42.0,0,2606,5,0
33422888096352235,33.708022222222226,-96.58954166666666,42.0,0,31783,5,0
33422891096352322,33.70803055555556,-96.58978333333333,42.0,0,31783,5,0
33474846096325297,33.796794444444444,-96.54804722222222,33.0,0,39488,1,0
33454334096350723,33.76203888888889,-96.58534166666666,6.0,0,1000,5,0
33390176096364132,33.65048888888889,-96.61147777777778,1.0,0,72400,5,0
33431502096342283,33.72083888888889,-96.57300833333333,40.0,0,11904,1,0
33431441096335497,33.72066944444445,-96.56526944444444,40.0,0,6857,5,0
33431373096335520,33.72048055555556,-96.56533333333333,40.0,0,5047,5,0
33431368096334628,33.72046666666667,-96.56285555555556,40.0,0,11904,1,0
33432111096334652,33.72253055555556,-96.56292222222221,40.0,0,11904,1,0
33385452096534025,33.64847777777778,-96.8945138888889,58.0,0,6910,1,0
33361569096543008,33.60435833333334,-96.90835555555556,58.0,0,6253,1,0
33273367096551120,33.45935277777778,-96.91977777777778,56.0,0,10253,1,0
33264639096552637,33.44621944444444,-96.92399166666667,38.0,0,11426,5,0
